Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
3.680000e-06	-5.022391e+04	-2.484846e+02
3.690000e-06	-5.042011e+04	-2.488145e+02
3.700000e-06	-5.060431e+04	-2.490718e+02
3.710000e-06	-5.077533e+04	-2.496246e+02
3.720000e-06	-5.093226e+04	-2.504704e+02
3.730000e-06	-5.107437e+04	-2.511997e+02
3.740000e-06	-5.120084e+04	-2.514661e+02
3.750000e-06	-5.131105e+04	-2.514014e+02
3.760000e-06	-5.140572e+04	-2.514546e+02
3.770000e-06	-5.148707e+04	-2.518503e+02
3.780000e-06	-5.155723e+04	-2.523526e+02
3.790000e-06	-5.161619e+04	-2.526201e+02
3.800000e-06	-5.166170e+04	-2.526571e+02
3.810000e-06	-5.169168e+04	-2.527502e+02
3.820000e-06	-5.170649e+04	-2.529988e+02
3.830000e-06	-5.170868e+04	-2.531138e+02
