Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
2.660000e-06	1.704994e+04	-3.787398e+01
2.670000e-06	1.624032e+04	-3.547701e+01
2.680000e-06	1.542763e+04	-3.334286e+01
2.690000e-06	1.461100e+04	-3.135327e+01
2.700000e-06	1.379013e+04	-2.914477e+01
2.710000e-06	1.296588e+04	-2.667270e+01
2.720000e-06	1.213977e+04	-2.431359e+01
2.730000e-06	1.131255e+04	-2.232619e+01
2.740000e-06	1.048348e+04	-2.043390e+01
2.750000e-06	9.650897e+03	-1.815958e+01
2.760000e-06	8.813577e+03	-1.548992e+01
2.770000e-06	7.971769e+03	-1.294227e+01
2.780000e-06	7.127033e+03	-1.089219e+01
2.790000e-06	6.281143e+03	-9.044538e+00
2.800000e-06	5.434969e+03	-6.779119e+00
2.810000e-06	4.588187e+03	-3.947591e+00
2.820000e-06	3.739924e+03	-1.085755e+00
2.830000e-06	2.889755e+03	1.236851e+00
2.840000e-06	2.038251e+03	3.090809e+00
2.850000e-06	1.186681e+03	5.043286e+00
2.860000e-06	3.361463e+02	7.437090e+00
2.870000e-06	-5.131004e+02	1.004007e+01
2.880000e-06	-1.361637e+03	1.245079e+01
2.890000e-06	-2.210224e+03	1.463772e+01
2.900000e-06	-3.059110e+03	1.689211e+01
2.910000e-06	-3.907821e+03	1.934238e+01
2.920000e-06	-4.755468e+03	2.176409e+01
2.930000e-06	-5.601255e+03	2.394306e+01
2.940000e-06	-6.444844e+03	2.603442e+01
2.950000e-06	-7.286390e+03	2.837046e+01
2.960000e-06	-8.126259e+03	3.097276e+01
2.970000e-06	-8.964561e+03	3.346947e+01
2.980000e-06	-9.800821e+03	3.556865e+01
2.990000e-06	-1.063417e+04	3.745913e+01
3.000000e-06	-1.146405e+04	3.958844e+01
3.010000e-06	-1.229078e+04	4.210223e+01
3.020000e-06	-1.311537e+04	4.467772e+01
3.030000e-06	-1.393845e+04	4.694665e+01
3.040000e-06	-1.475934e+04	4.892903e+01
3.050000e-06	-1.557628e+04	5.093173e+01
3.060000e-06	-1.638771e+04	5.311411e+01
3.070000e-06	-1.719344e+04	5.533497e+01
3.080000e-06	-1.799437e+04	5.743967e+01
3.090000e-06	-1.879117e+04	5.951335e+01
3.100000e-06	-1.958325e+04	6.171620e+01
3.110000e-06	-2.036916e+04	6.396577e+01
3.120000e-06	-2.114782e+04	6.597947e+01
3.130000e-06	-2.191938e+04	6.766750e+01
3.140000e-06	-2.268480e+04	6.932403e+01
3.150000e-06	-2.344491e+04	7.130205e+01
3.160000e-06	-2.420005e+04	7.357001e+01
3.170000e-06	-2.495022e+04	7.574030e+01
3.180000e-06	-2.569527e+04	7.754120e+01
3.190000e-06	-2.643450e+04	7.911620e+01
3.200000e-06	-2.716636e+04	8.078099e+01
3.210000e-06	-2.788911e+04	8.260151e+01
3.220000e-06	-2.860214e+04	8.436577e+01
3.230000e-06	-2.930641e+04	8.594250e+01
3.240000e-06	-3.000347e+04	8.748494e+01
3.250000e-06	-3.069366e+04	8.919245e+01
3.260000e-06	-3.137557e+04	9.099831e+01
3.270000e-06	-3.204740e+04	9.265825e+01
3.280000e-06	-3.270899e+04	9.411815e+01
3.290000e-06	-3.336220e+04	9.561150e+01
3.300000e-06	-3.400907e+04	9.731452e+01
3.310000e-06	-3.464959e+04	9.904561e+01
3.320000e-06	-3.528135e+04	1.004734e+02
3.330000e-06	-3.590152e+04	1.015841e+02
3.340000e-06	-3.650923e+04	1.027534e+02
3.350000e-06	-3.710603e+04	1.042781e+02
3.360000e-06	-3.769406e+04	1.059810e+02
3.370000e-06	-3.827388e+04	1.074354e+02
3.380000e-06	-3.884404e+04	1.085265e+02
3.390000e-06	-3.940263e+04	1.095976e+02
3.400000e-06	-3.994916e+04	1.109836e+02
3.410000e-06	-4.048478e+04	1.125662e+02
3.420000e-06	-4.101088e+04	1.139462e+02
3.430000e-06	-4.152756e+04	1.149812e+02
3.440000e-06	-4.203357e+04	1.159452e+02
3.450000e-06	-4.252764e+04	1.171155e+02
3.460000e-06	-4.300961e+04	1.183958e+02
3.470000e-06	-4.348022e+04	1.195060e+02
3.480000e-06	-4.393987e+04	1.204351e+02
3.490000e-06	-4.438772e+04	1.214623e+02
3.500000e-06	-4.482219e+04	1.226944e+02
3.510000e-06	-4.524217e+04	1.238144e+02
3.520000e-06	-4.564781e+04	1.244810e+02
3.530000e-06	-4.604016e+04	1.248587e+02
3.540000e-06	-4.642028e+04	1.254846e+02
3.550000e-06	-4.678880e+04	1.265629e+02
3.560000e-06	-4.714601e+04	1.276395e+02
3.570000e-06	-4.749190e+04	1.281739e+02
3.580000e-06	-4.782593e+04	1.282940e+02
3.590000e-06	-4.814692e+04	1.286883e+02
3.600000e-06	-4.845371e+04	1.297069e+02
3.610000e-06	-4.874615e+04	1.308552e+02
3.620000e-06	-4.902542e+04	1.314006e+02
3.630000e-06	-4.929300e+04	1.313216e+02
3.640000e-06	-4.954924e+04	1.313248e+02
3.650000e-06	-4.979298e+04	1.318899e+02
3.660000e-06	-5.002262e+04	1.326389e+02
3.670000e-06	-5.023761e+04	1.329097e+02
3.680000e-06	-5.043869e+04	1.327427e+02
3.690000e-06	-5.062686e+04	1.328662e+02
3.700000e-06	-5.080234e+04	1.336235e+02
3.710000e-06	-5.096437e+04	1.343269e+02
3.720000e-06	-5.111207e+04	1.340554e+02
3.730000e-06	-5.124505e+04	1.329441e+02
3.740000e-06	-5.136342e+04	1.321994e+02
3.750000e-06	-5.146747e+04	1.326627e+02
3.760000e-06	-5.155767e+04	1.337295e+02
3.770000e-06	-5.163473e+04	1.340849e+02
3.780000e-06	-5.169928e+04	1.333628e+02
3.790000e-06	-5.175127e+04	1.325600e+02
3.800000e-06	-5.178981e+04	1.326281e+02
3.810000e-06	-5.181384e+04	1.331360e+02
3.820000e-06	-5.182266e+04	1.327596e+02
