Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
3.660000e-06	-1.670523e+04	-7.224504e+01
3.670000e-06	-1.677738e+04	-7.277692e+01
3.680000e-06	-1.684602e+04	-7.312993e+01
3.690000e-06	-1.691065e+04	-7.343522e+01
3.700000e-06	-1.697069e+04	-7.388096e+01
3.710000e-06	-1.702620e+04	-7.438052e+01
3.720000e-06	-1.707790e+04	-7.464164e+01
3.730000e-06	-1.712625e+04	-7.459487e+01
3.740000e-06	-1.717082e+04	-7.458182e+01
3.750000e-06	-1.721055e+04	-7.496534e+01
3.760000e-06	-1.724475e+04	-7.562388e+01
3.770000e-06	-1.727352e+04	-7.603759e+01
3.780000e-06	-1.729724e+04	-7.593980e+01
3.790000e-06	-1.731594e+04	-7.570954e+01
3.800000e-06	-1.732944e+04	-7.593191e+01
3.810000e-06	-1.733800e+04	-7.662698e+01
3.820000e-06	-1.734239e+04	-7.715816e+01
3.830000e-06	-1.734302e+04	-7.701813e+01
